zip,data
85203,126
85204,1
85205,25
85206,2
85207,100
85208,1
85210,10
85212,2
85213,570
85215,1
85220,44
85225,1
85226,1
85234,2
85248,1
85249,3
85251,1
85252,1
85253,1
85254,2
85255,1
85257,13
85258,1
85259,1
85260,4
85262,1
85268,18
85281,129
85284,1
85295,1
85298,1
85301,16
85306,1
85308,1
85323,114
85326,2
85331,2
85335,66
85338,5
85340,2
85345,111
85351,3
85354,2
85359,19
85365,48
85374,9
85378,114
85379,1
85382,2
85383,3
85387,1
85390,1
85392,1
85395,3
85396,2
85541,1
85546,1
85547,1
85553,1
85614,1
85616,100
85622,1
85629,1
85635,1
85637,1
85704,41
85705,40
85706,128
85710,1
85714,430
85728,1
85737,1
85739,3
85743,1
85745,17
85748,1
85749,3
85752,1
85756,46
85841,1
85901,2
85929,1
86003,1
86004,1
86015,71
86040,1
86301,163
86303,2
86304,1
86305,3
86314,26
86320,1
86322,1
86325,1
86326,2
86327,104
86333,1
86335,1
86401,1
86403,69
86404,18
86405,1
86406,2
86409,1
86426,1
86442,1
87035,33
87043,2
87059,1
87107,1
87108,1
87109,1
87114,2
87116,1
87120,2
87121,133
87122,2
87123,68
87124,1
87144,3
87174,1
87301,1
87410,1
87571,1
88001,1
88005,187
88007,2
88008,1
88011,1
88012,1
88030,1
88101,1
88310,3
88311,1
89002,2
89005,13
89006,1
89011,6
89027,2
89032,1
89044,134
89048,49
89052,6
89060,1
89084,1
89102,41
89103,2
89108,1
89117,1
89118,55
89119,2
89121,256
89122,28
89123,1
89128,1
89130,1
89131,1
89135,2
89139,2
89141,1
89144,1
89145,1
89146,1
89148,2
89149,1
89410,1
89423,1
89431,1
89434,1
89436,1
89441,4
89445,1
89449,1
89506,1
89508,1
89509,1
89511,4
89521,2
89523,1
89701,1
89704,1
89706,58
89801,3
90004,1
90034,1
90042,1
90049,1
90066,1
90069,1
90210,1
90242,1
90245,1
90248,32
90250,1
90265,1
90272,1
90275,3
90278,1
90360,1
90503,1
90504,1
90505,1
90601,1
90603,1
90604,1
90620,2
90630,1
90631,3
90660,1
90670,322
90680,39
90703,2
90706,1
90711,1
90712,1
90713,1
90717,1
90720,1
90731,1
90740,1
90745,1
90755,1
90810,6
91001,1
91016,1
91020,1
91040,1
91042,1
91106,1
91207,1
91214,1
91301,3
91303,23
91304,1
91306,1
91307,2
91311,1
91320,5
91321,1
91324,1
91325,1
91326,1
91342,1
91343,62
91345,1
91350,1
91351,3
91352,1
91354,1
91355,1
91356,1
91359,1
91360,38
91362,2
91364,1
91377,1
91381,76
91384,3
91387,3
91390,5
91405,2
91406,1
91411,3
91501,1
91502,1
91504,2
91505,2
91604,1
91606,1
91701,6
91708,1
91709,2
91710,6
91715,1
91720,13
91722,1
91723,1
91730,5
91732,1
91733,20
91737,2
91739,2
91740,4
91741,1
91744,1
91745,2
91750,4
91752,1
91762,38
91763,173
91765,2
91766,106
91768,1
91773,5
91775,1
91784,4
91786,26
91789,1
91790,1
91791,2
91902,2
91903,1
91910,1
91912,1
91914,2
91921,2
91935,1
91941,2
91942,32
91945,1
91962,1
91977,1
92004,1
92008,2
92010,1
92011,2
92014,2
92019,3
92020,3
92021,167
92024,1
92025,3
92026,3
92027,4
92028,3
92029,3
92036,1
92037,1
92040,13
92054,1
92056,3
92057,4
92058,1
92064,30
92065,53
92070,1
92071,3
92078,2
92079,1
92081,1
92082,3
92084,4
92103,2
92104,3
92106,1
92109,2
92110,1
92111,1
92114,1
92117,2
92119,2
92120,1
92128,2
92138,1
92154,1
92155,1
92169,1
92173,1
92178,1
92201,2
92203,1
92211,3
92220,56
92223,109
92231,1
92234,68
92241,1
92243,1
92248,1
92253,3
92256,1
92260,3
92262,2
92264,1
92270,2
92301,1
92307,4
92308,2
92313,1
92314,1
92317,1
92324,880
92329,1
92335,1
92336,1
92337,1
92340,1
92342,1
92345,171
92346,1
92354,1
92359,1
92373,40
92374,14
92376,1
92377,1
92379,1
92395,2
92397,1
92399,40
92405,1
92407,1
92408,17
92501,7
92503,216
92504,3
92505,2
92506,1
92508,2
92509,3
92530,2
92531,1
92532,1
92539,1
92543,1
92544,16
92545,13
92553,2
92555,3
92557,32
92562,250
92563,4
92570,20
92571,2
92582,16
92584,2
92585,134
92587,3
92589,1
92590,203
92591,3
92592,7
92593,1
92595,4
92596,2
92602,1
92612,2
92618,2
92624,1
92625,1
92626,13
92627,10
92629,2
92630,3
92637,1
92646,2
92647,3
92648,3
92649,1
92653,2
92656,1
92660,2
92663,1
92672,2
92673,4
92675,4
92677,3
92683,211
92688,1
92691,4
92692,3
92694,3
92703,1
92705,3
92708,377
92780,4
92782,1
92804,1
92805,1
92806,14
92807,4
92808,1
92821,3
92831,1
92833,2
92835,1
92840,1
92845,2
92860,38
92861,2
92865,1
92866,2
92867,3
92869,2
92870,1
92879,1
92880,2
92881,3
92882,250
92883,1
92886,4
92887,12
93001,1
93003,86
93004,2
93010,1
93012,3
93021,37
93022,1
93030,1
93033,2
93035,1
93060,1
93063,4
93065,98
93094,1
93103,1
93223,1
93225,1
93247,2
93257,1
93274,1
93290,1
93291,1
93292,1
93306,1
93308,1
93309,1
93312,2
93313,116
93314,1
93390,1
93420,4
93422,41
93427,1
93436,2
93444,191
93446,97
93455,3
93464,1
93465,1
93510,3
93514,1
93532,1
93534,1
93536,27
93546,1
93551,5
93555,1
93561,3
93581,1
93612,29
93613,1
93619,1
93635,227
93636,38
93651,1
93722,48
93725,320
93727,1
93737,1
93922,1
94002,1
94025,1
94043,1
94061,1
94086,1
94506,1
94510,2
94511,1
94513,3
94517,2
94519,1
94531,2
94534,217
94536,2
94544,9
94546,1
94549,1
94550,1
94551,43
94553,1
94558,1
94559,61
94560,6
94561,2
94566,1
94568,181
94582,1
94588,3
94597,1
94930,1
94945,1
94954,38
95020,99
95023,1
95037,1
95062,3
95066,1
95125,1
95138,1
95220,21
95227,1
95231,100
95242,1
95304,2
95330,2
95337,1
95355,1
95356,1
95367,1
95370,2
95376,1
95382,369
95403,1
95407,54
95425,1
95448,1
95476,1
95482,35
95521,1
95602,1
95603,17
95616,20
95618,42
95620,1
95624,3
95628,2
95630,1
95632,1
95648,1
95650,30
95661,129
95667,1
95669,1
95670,4
95677,78
95678,11
95682,4
95687,2
95688,118
95693,1
95694,11
95713,31
95742,144
95746,1
95815,175
95819,1
95823,157
95825,1
95831,1
95945,67
95949,11
95951,1
95953,1
95959,1
95961,2
95969,27
95991,36
95993,65
96001,2
96003,1
96007,80
96039,1
96044,1
96049,1
96093,1
96130,1
96150,1
96160,1
96305,1
96850,21
97006,167
97008,1
97009,1
97013,2
97015,3
97023,3
97035,1
97038,1
97045,11
97048,1
97053,2
97055,156
97056,1
97060,153
97062,170
97065,1
97070,2
97071,1
97080,2
97086,1
97123,91
97124,1
97128,48
97131,1
97132,3
97140,3
97201,1
97202,1
97206,1
97216,33
97219,9
97222,10
97224,2
97230,2
97236,5
97266,178
97267,1
97298,1
97301,41
97302,91
97303,1
97305,72
97306,1
97321,52
97322,1
97333,1
97351,1
97352,1
97355,2
97358,1
97361,1
97370,1
97380,2
97381,1
97385,11
97396,1
97401,196
97402,627
97404,1
9742,84
97420,79
97426,15
97439,33
97444,1
97448,679
97453,1
97455,1
97467,1
97471,1
97478,1
97479,1
97487,1
97501,55
97502,4
97504,99
97520,1
97524,2
97525,1
97527,1
97539,1
97540,1
97603,99
97701,200
97702,3
97708,2
97741,1
97753,1
97754,1
97756,2
97760,1
97801,1
97827,1
97838,2
97850,45
97862,42
97882,1
98001,1
98002,33
98011,3
98019,1
98020,1
98021,1
98022,2
98023,1
98024,1
98026,1
98027,1
98029,1
98032,117
98034,1
98037,1
98043,1
98045,1
98053,1
98055,1
98059,1
98063,1
98071,1
98072,3
98092,3
98101,757
98116,2
98133,1
98166,1
98201,1
98203,1
98204,47
98221,1
98223,2
98230,2
98233,116
98248,1
98258,1
98270,146
98272,1
98273,139
98274,12
98284,1
98290,1
98292,1
98296,2
98311,1
98312,1
98321,1
98324,1
98327,1
98329,1
98339,1
98340,1
98365,2
98366,1
98367,1
98370,3
98373,31
98382,1
98383,147
98387,1
98390,1
98391,82
98404,1
98406,1
98407,1
98424,243
98444,33
98502,1
98503,1
98516,2
98531,1
98557,1
98584,2
98596,1
98597,1
98604,1
98607,1
98620,1
98626,99
98640,1
98642,3
98648,1
98662,50
98665,1
98682,10
98683,1
98684,2
98685,10
98686,2
98687,1
98801,2
98802,1
98816,1
98848,1
98901,29
98908,1
98926,3
98937,1
98941,1
98942,1
99001,112
99005,1
99016,238
99019,225
99031,1
99134,1
99180,1
99212,8
99216,1
99217,2
99218,15
99223,1
99224,3
99301,150
99324,1
99336,20
99338,1
99352,2
99362,1
99403,57
99507,20
99518,29
99709,1
